año,mes,dia,2759,2673,2826,2819,2757,2748,2725,2718,2715,2683,2680,2670,2498,2549,2452,86545,2634,27590,2588,2632
1981,4,22,NaN,0,0,0,NaN,0,0,NaN,0,0,0,0,0,0,NaN,0,0,NaN,0,0
1981,4,23,NaN,0,0,0,NaN,0,0,NaN,0,0,0,0,0,0,NaN,0,0,NaN,0,0
1981,4,24,NaN,0,0,0,NaN,0,0,NaN,0,0,0,0,0,0,NaN,0,0,NaN,0,0
1981,4,25,NaN,8,13,6,NaN,25,7,NaN,7,12,4,10,10,14,NaN,12,5,NaN,5,6
1981,4,26,NaN,0,1,0,NaN,0,0,NaN,0,0,0,0,0,0,NaN,0,0,NaN,0,0
1981,4,27,NaN,0,0,0,NaN,0,0,NaN,0,0,0,0,0,0,NaN,0,0,NaN,0,0
1981,4,28,NaN,0,0,0,NaN,0,0,NaN,0,0,0,0,0,0,NaN,0,0,NaN,0,0
1981,4,29,NaN,0,0,0,NaN,0,0,NaN,0,0,0,0,0,0,NaN,0,0,NaN,0,0
1981,4,30,NaN,0,0,0,NaN,0,0,NaN,0,0,0,0,0,0,NaN,0,0,NaN,0,0
1981,5,1,NaN,0,0,0,NaN,0,0,NaN,0,0,0,0,0,0,NaN,0,0,NaN,0,0
1981,5,2,NaN,0,0,0,NaN,0,0,NaN,0,0,0,0,0,0,NaN,0,0,NaN,0,0
1981,5,3,NaN,0,0,0,NaN,0,0,NaN,0,0,0,0,0,0,NaN,0,0,NaN,0,0
1981,5,4,NaN,0,0,13,NaN,0,0,NaN,3,0,0,6,0,0,NaN,0,0,NaN,0,0
1981,5,5,NaN,0,7,18,NaN,40,1,NaN,0,3,2,0,0,2,NaN,6,19,NaN,0,23
1981,5,6,NaN,0,0,0,NaN,0,0,NaN,0,0,0,0,0,0,NaN,0,0,NaN,0,0
1981,5,7,NaN,0,0,0,NaN,0,0,NaN,0,2,0,0,0,0,NaN,0,0,NaN,0,0
1981,5,8,NaN,48,23,29,NaN,19,44,NaN,25,45,53,24,40,34,NaN,32,47,NaN,41,43
